lat,lon,speed,lCurrentCellid,lEnbId,lSectorId,lPhyCellId,lDlModulation,lCqi,lRi,lMcs,lRssi,lRsrp,lRsrq,lSinr,lNrDlModulation,lNrRsrp,lNrRsrq,lNrSinr,lrxpacketspersecond,lrxbitspersecond,ltxpacketspersecond,ltxbitspersecond,5G NSA,5G SA,LTE,phy-cellid,PrimaryBandMhz,primaryBandMapping,caBandMappingSum,ulcaBandMappingSum,date
54.401863,10.207171,11.152744,52091413.0,203482.0,21.0,65.0,6.0,9.0,2.0,18.0,-32.0,-63.0,-90.0,22.0,2.0,-97.0,-110.0,11.0,6626,78557856,6146,72866976,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:13
54.40189,10.207186,11.19534,52091413.0,203482.0,21.0,65.0,6.0,9.0,2.0,18.0,-32.0,-63.0,-90.0,22.0,2.0,-97.0,-110.0,11.0,16214,192233184,5848,69322592,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:14
54.401916,10.207201,11.080516,52091413.0,203482.0,21.0,65.0,6.0,8.0,2.0,11.0,-34.0,-62.0,-80.0,22.0,4.0,-101.0,-120.0,6.0,12410,147132960,5788,68622528,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:15
54.401943,10.207215,11.22312,52091413.0,203482.0,21.0,65.0,6.0,8.0,2.0,11.0,-34.0,-62.0,-80.0,22.0,4.0,-101.0,-120.0,6.0,12806,151827936,5244,62172864,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:16
54.40197,10.20723,11.26942,52091413.0,203482.0,21.0,65.0,6.0,8.0,2.0,11.0,-34.0,-62.0,-80.0,22.0,4.0,-101.0,-120.0,6.0,2641,31301360,5033,59671248,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:17
54.401996,10.207245,11.386096,52091413.0,203482.0,21.0,65.0,6.0,12.0,1.0,14.0,-33.0,-62.0,-80.0,24.0,2.0,-102.0,-120.0,5.0,5352,63453312,5361,63560016,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:18
54.402025,10.20726,11.50092,52091413.0,203482.0,21.0,65.0,6.0,12.0,1.0,14.0,-33.0,-62.0,-80.0,24.0,2.0,-102.0,-120.0,5.0,4948,58663488,5370,63655552,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:19
54.402051,10.207275,11.215712,52091413.0,203482.0,21.0,65.0,6.0,12.0,1.0,14.0,-33.0,-62.0,-80.0,24.0,2.0,-102.0,-120.0,5.0,8780,104095680,5245,62173968,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:20
54.402078,10.207291,11.367576,52091413.0,203482.0,21.0,65.0,6.0,10.0,1.0,14.0,-34.0,-63.0,-80.0,22.0,2.0,-102.0,-130.0,5.0,7104,84225024,5503,65243568,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:21
54.402105,10.207306,11.13052,52091413.0,203482.0,21.0,65.0,6.0,10.0,1.0,14.0,-34.0,-63.0,-80.0,22.0,2.0,-102.0,-130.0,5.0,4368,51787008,4975,58983600,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:22
54.402131,10.207323,11.17682,52091413.0,203482.0,21.0,65.0,6.0,10.0,1.0,14.0,-34.0,-63.0,-80.0,22.0,2.0,-102.0,-130.0,5.0,15391,182475696,5312,62979072,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:23
54.402158,10.20734,11.317572,52091413.0,203482.0,21.0,65.0,6.0,9.0,2.0,18.0,-32.0,-62.0,-90.0,22.0,2.0,-101.0,-130.0,4.0,24372,288954432,5539,65670384,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:24
54.402185,10.207356,11.145336,52091413.0,203482.0,21.0,65.0,6.0,9.0,2.0,18.0,-32.0,-62.0,-90.0,22.0,2.0,-101.0,-130.0,4.0,25740,305152192,5081,60240336,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:25
54.402211,10.207373,11.328684,52091413.0,203482.0,21.0,65.0,6.0,9.0,2.0,18.0,-32.0,-62.0,-90.0,22.0,2.0,-101.0,-130.0,4.0,24839,294480848,5135,60869880,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:26
54.402236,10.207391,11.276828,52091413.0,203482.0,21.0,65.0,6.0,11.0,2.0,16.0,-32.0,-61.0,-90.0,24.0,2.0,-100.0,-120.0,3.0,26061,308979216,5188,61508928,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:27
54.402263,10.20741,11.021252,52091413.0,203482.0,21.0,65.0,6.0,11.0,2.0,16.0,-32.0,-61.0,-90.0,24.0,2.0,-100.0,-120.0,3.0,26681,316329936,5258,62338848,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:28
54.40229,10.207428,11.280532,52091413.0,203482.0,21.0,65.0,6.0,11.0,2.0,16.0,-32.0,-61.0,-90.0,24.0,2.0,-100.0,-120.0,3.0,19411,230126320,5328,63157600,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:29
54.402315,10.207446,11.058292,52091413.0,203482.0,21.0,65.0,6.0,10.0,2.0,19.0,-33.0,-61.0,-70.0,24.0,6.0,-98.0,-120.0,9.0,20045,237621520,7090,84048288,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:30
54.402341,10.207463,11.154596,52091413.0,203482.0,21.0,65.0,6.0,10.0,2.0,19.0,-33.0,-61.0,-70.0,24.0,6.0,-98.0,-120.0,9.0,17917,212412784,7295,86479024,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:31
54.402391,10.207501,11.008288,52091413.0,203482.0,21.0,65.0,6.0,10.0,2.0,19.0,-33.0,-61.0,-70.0,24.0,6.0,-98.0,-120.0,9.0,17293,205025808,7172,85031232,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:33
54.402418,10.207521,11.44536,52091413.0,203482.0,21.0,65.0,8.0,15.0,2.0,21.0,-31.0,-61.0,-70.0,22.0,6.0,-100.0,-140.0,8.0,15878,188249568,6895,81736368,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:34
54.402445,10.20754,11.38054,52091413.0,203482.0,21.0,65.0,8.0,15.0,2.0,21.0,-31.0,-61.0,-70.0,22.0,6.0,-100.0,-140.0,8.0,14573,172777488,6690,79316640,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:35
54.40247,10.207558,11.184228,52091413.0,203482.0,21.0,65.0,8.0,15.0,2.0,21.0,-31.0,-61.0,-70.0,22.0,6.0,-100.0,-140.0,8.0,18774,222584544,7116,84367296,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:36
54.402496,10.207576,11.212008,52091413.0,203482.0,21.0,65.0,8.0,8.0,1.0,21.0,-33.0,-62.0,-70.0,22.0,6.0,-98.0,-130.0,9.0,18210,215897760,6949,82387344,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:37
54.402521,10.207593,11.071256,52091413.0,203482.0,21.0,65.0,8.0,8.0,1.0,21.0,-33.0,-62.0,-70.0,22.0,6.0,-98.0,-130.0,9.0,18382,217925824,7246,85897824,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:38
54.402546,10.207611,11.073108,52091413.0,203482.0,21.0,65.0,8.0,8.0,1.0,21.0,-33.0,-62.0,-70.0,22.0,6.0,-98.0,-130.0,9.0,14912,176796672,6874,81498144,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:39
54.402573,10.20763,11.226824,52091413.0,203482.0,21.0,65.0,8.0,13.0,1.0,23.0,-35.0,-62.0,-70.0,22.0,4.0,-102.0,-150.0,6.0,15691,186021744,6396,75819680,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:40
54.4026,10.207648,11.321276,52091413.0,203482.0,21.0,65.0,8.0,13.0,1.0,23.0,-35.0,-62.0,-70.0,22.0,4.0,-102.0,-150.0,6.0,22129,262318384,6355,75323632,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:41
54.402625,10.207666,11.369428,52091413.0,203482.0,21.0,65.0,8.0,13.0,1.0,23.0,-35.0,-62.0,-70.0,22.0,4.0,-102.0,-150.0,6.0,15615,185131440,5574,66085344,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:42
54.402651,10.207683,11.128668,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,20052,237736512,5062,60013552,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:43
54.402678,10.2077,11.095332,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,18174,215460448,5984,70946304,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:44
54.402703,10.207716,11.017548,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,19328,229152768,7332,86906144,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:45
54.40273,10.207733,11.071256,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,10770,127677824,5760,68279264,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:46
54.402756,10.207748,11.184228,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,20059,237819504,5340,63299840,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:47
54.402783,10.207765,11.265716,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,17007,201624656,5128,60797568,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:48
54.40281,10.20778,11.374984,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,24234,287307808,11879,140826672,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:49
54.402836,10.207795,11.27868,52091413.0,203482.0,21.0,65.0,6.0,7.0,2.0,15.0,-33.0,-62.0,-90.0,20.0,2.0,-100.0,-130.0,4.0,23307,276327792,12893,152859408,1.0,0.0,0.0,65,20,20.0,126,0,2024-02-15 12:58:50
54.402865,10.207811,11.258308,52091413.0,203482.0,21.0,65.0,2.0,7.0,2.0,0.0,-33.0,-62.0,-90.0,17.0,0.0,0.0,0.0,0.0,21723,257547888,13307,157757040,0.0,0.0,1.0,65,20,20.0,30,20,2024-02-15 12:58:51
54.402891,10.207826,11.061996,52091413.0,203482.0,21.0,65.0,2.0,7.0,2.0,0.0,-33.0,-62.0,-90.0,17.0,0.0,0.0,0.0,0.0,23451,278035056,13901,164810256,0.0,0.0,1.0,65,20,20.0,30,20,2024-02-15 12:58:52
54.402916,10.207841,11.276828,52091413.0,203482.0,21.0,65.0,2.0,7.0,2.0,0.0,-33.0,-62.0,-90.0,17.0,0.0,0.0,0.0,0.0,21719,257490128,7632,90463008,0.0,0.0,1.0,65,20,20.0,30,20,2024-02-15 12:58:53
54.402943,10.207855,11.0657,52091413.0,203482.0,21.0,65.0,6.0,12.0,2.0,11.0,-33.0,-63.0,-90.0,19.0,0.0,0.0,0.0,0.0,24408,289359424,13537,160472912,0.0,0.0,1.0,65,20,20.0,30,20,2024-02-15 12:58:54
54.40297,10.20787,11.184228,52091413.0,203482.0,21.0,65.0,6.0,12.0,2.0,11.0,-33.0,-63.0,-90.0,19.0,0.0,0.0,0.0,0.0,25830,306219232,13570,160875168,0.0,0.0,1.0,65,20,20.0,30,20,2024-02-15 12:58:55
